"fecha","placa","categoria_vehiculo","peso_registrado_en_bascula","peso_maximo_vehicular","estaci_n","c_digo"
"19/1/2024","cd852d6ceb6aa14","3S2","17200","49200","San Roque 1","CVN55"
"19/1/2024","6243c79d8e98d4f","C2","11300","11500","San Roque 1","CVN55"
"19/1/2024","72c15df4287882f","3S3","46400","53300","San Roque 1","CVN55"
"19/1/2024","2503fc75daaf9ad","C2","13780","17500","San Roque 1","CVN55"
"19/1/2024","b680d1525c445ff","C2","10730","17500","San Roque 1","CVN55"
"19/1/2024","95f8446aba96080","C2","9520","10500","San Roque 1","CVN55"
"19/1/2024","70785e5c1868554","C2","15270","17500","San Roque 1","CVN55"
"19/1/2024","b1ad3c5f6e4d998","C2","13470","17500","San Roque 1","CVN55"
"19/1/2024","165a493f056fc3d","C2","6310","10500","San Roque 1","CVN55"
"19/1/2024","ae8abe0e31f61da","C2","7560","11500","San Roque 1","CVN55"
"19/1/2024","e8354ae53bd09f1","C2","17870","17500","San Roque 1","CVN55"
"19/1/2024","2b0ff90a343a1fa","C2","10330","10500","San Roque 1","CVN55"
"19/1/2024","02cf58edc778b34","C2","13500","13500","San Roque 1","CVN55"
"19/1/2024","f6e384c6736ce7e","C2","3770","17500","San Roque 1","CVN55"
"19/1/2024","98a65f00ede4ba7","C2","5860","13500","San Roque 1","CVN55"
"19/1/2024","bda0651676be38e","C2","17250","17500","San Roque 1","CVN55"
"19/1/2024","c2406b1aed598b0","C2","9490","10825","San Roque 1","CVN55"
"19/1/2024","37eb4aa338924e0","C2","10070","11500","San Roque 1","CVN55"
"19/1/2024","d56718a51e94ea3","C2","6430","13500","San Roque 1","CVN55"
"19/1/2024","5facf516f695999","C2","10900","13500","San Roque 1","CVN55"
"19/1/2024","f63cf0fe2c7c2a7","C2","9770","13500","San Roque 1","CVN55"
"19/1/2024","7306bbe277b3441","C3","26250","28700","San Roque 1","CVN55"
"19/1/2024","7faf672af21594a","C2","7830","13500","San Roque 1","CVN55"
"19/1/2024","339ba531776e6d4","C2","7490","10500","San Roque 1","CVN55"
"19/1/2024","73c7a620e293555","C2","15100","17500","San Roque 1","CVN55"
"19/1/2024","29752c174e5dd23","C2","11930","13500","San Roque 1","CVN55"
"19/1/2024","4dcab591cfd55b3","C2","5390","11500","San Roque 1","CVN55"
"19/1/2024","1f10e4d2e201322","C2","15210","17500","San Roque 1","CVN55"
"19/1/2024","959753f7393f926","C2","11270","13500","San Roque 1","CVN55"
"19/1/2024","ec9461ee1b7763e","C2","3380","7000","San Roque 1","CVN55"
"19/1/2024","b5b3682f4ee89e9","C2","2900","5500","San Roque 1","CVN55"
"19/1/2024","e13b577a84853a7","C2","10720","13500","San Roque 1","CVN55"
"19/1/2024","0e8248c18bb4ea7","C2","9880","11500","San Roque 1","CVN55"
"19/1/2024","0d368653437cb50","C2","13780","17500","San Roque 1","CVN55"
"19/1/2024","fe3a3670c1894d2","C2","3710","7000","San Roque 1","CVN55"
"19/1/2024","660809d9a2432ae","C2","4880","10500","San Roque 1","CVN55"
"20/1/2024","e2451bb36b60b29","C2","9280","10500","San Roque 1","CVN55"
"20/1/2024","a5b0879ee877b97","C2","8990","13500","San Roque 1","CVN55"
"20/1/2024","1c390bb167d5739","3S3","52860","53300","San Roque 1","CVN55"
"20/1/2024","ba84785be8af0c2","3S2","48430","49200","San Roque 1","CVN55"
"20/1/2024","9af70e16eca8330","C2","7920","13500","San Roque 1","CVN55"
"20/1/2024","7cccacdd761d68d","3S2","31400","49200","San Roque 1","CVN55"
"20/1/2024","14bbf6deeef8058","C2","11910","13500","San Roque 1","CVN55"
"20/1/2024","9fd0ac2551ef391","C2","11740","13500","San Roque 1","CVN55"
"20/1/2024","a5bb9040ca4ca4b","C2","11670","13500","San Roque 1","CVN55"
"20/1/2024","79d4c621f8692a2","C2","14830","17425","San Roque 1","CVN55"
"20/1/2024","936752aed0f89f2","C2","10550","13500","San Roque 1","CVN55"
"20/1/2024","7ba25dcf9b7820f","C2","3420","7000","San Roque 1","CVN55"
"20/1/2024","b71cdf996e8e739","C2","13170","17500","San Roque 1","CVN55"
"20/1/2024","792a6c9b17d7ef7","C2","9920","10500","San Roque 1","CVN55"
"20/1/2024","b503983dd0be42e","C2","13340","13500","San Roque 1","CVN55"
"20/1/2024","784e893bf6cb6e9","C2","13570","17500","San Roque 1","CVN55"
"20/1/2024","9e7645858fd6906","C2","8750","17500","San Roque 1","CVN55"
"20/1/2024","f4e3a1b6f80a667","C2","16040","17425","San Roque 1","CVN55"
"20/1/2024","72428ed16d03c0d","C2","6450","10500","San Roque 1","CVN55"
"20/1/2024","8afcdf4dfe7a41d","3R3","46780","49200","San Roque 1","CVN55"
"20/1/2024","173f56cc2478ed7","C2","16970","17500","San Roque 1","CVN55"
"20/1/2024","7db6678def6b4db","C2","5290","11500","San Roque 1","CVN55"
"20/1/2024","43e586e3b28bf1a","C2","10420","10925","San Roque 1","CVN55"
"20/1/2024","8a0b3470365ebe0","C2","10420","17500","San Roque 1","CVN55"
"20/1/2024","72da033e4d6b180","C2","3970","9000","San Roque 1","CVN55"
"20/1/2024","d53f69e24241c4b","C2","8750","17500","San Roque 1","CVN55"
"20/1/2024","cdc9ecc21959a9e","C2","8700","17500","San Roque 1","CVN55"
"20/1/2024","7206776f64123b1","C2","4330","17500","San Roque 1","CVN55"
"20/1/2024","55d30438b399b9f","3R3","15460","49200","San Roque 1","CVN55"
"20/1/2024","642ad6692d14617","C2","5090","9000","San Roque 1","CVN55"
"20/1/2024","19cefd36627f7b5","3S3","17900","53300","San Roque 1","CVN55"
"20/1/2024","f44f5f4de616d9d","C2","13630","17425","San Roque 1","CVN55"
"20/1/2024","ae1fef993fb6845","C2","7920","10500","San Roque 1","CVN55"
"20/1/2024","d9325af4f1a60b6","C2","17310","17500","San Roque 1","CVN55"
"20/1/2024","bb96554e16017b5","C2","8540","17500","San Roque 1","CVN55"
"20/1/2024","18724f6bd97cc96","C2","4920","10500","San Roque 1","CVN55"
"20/1/2024","631d263fd11c01c","C2","10210","13500","San Roque 1","CVN55"
"20/1/2024","16b6e3686adb38d","3S3","17410","53300","San Roque 1","CVN55"
"20/1/2024","a78053410f1f186","3S3","52700","53300","San Roque 1","CVN55"
"20/1/2024","8aad8f36a37aa0f","C2","4770","7000","San Roque 1","CVN55"
"20/1/2024","b41323fadd681ca","C2","10130","13500","San Roque 1","CVN55"
"20/1/2024","6fc32af6104e159","C2","9510","10500","San Roque 1","CVN55"
"20/1/2024","8ccca72a7eb113b","C2","8660","10925","San Roque 1","CVN55"
"20/1/2024","0f1b0eab64bfa64","C3","25730","28700","San Roque 1","CVN55"
"20/1/2024","14ab4df680e99ee","C2","5000","10500","San Roque 1","CVN55"
"20/1/2024","e480e19c76e925d","3S3","53230","53300","San Roque 1","CVN55"
"20/1/2024","cb66b75105894ce","C2","5380","11500","San Roque 1","CVN55"
"20/1/2024","7a036a5d5d8b993","C2","4880","9000","San Roque 1","CVN55"
"20/1/2024","f87dc7fe8a75386","C2","10950","13500","San Roque 1","CVN55"
"20/1/2024","b33ec7cadef34c4","C2","4220","7000","San Roque 1","CVN55"
"20/1/2024","482937c7f1ef635","C2","9780","13500","San Roque 1","CVN55"
"20/1/2024","1a4ddc39c7c5585","C2","8180","10925","San Roque 1","CVN55"
"20/1/2024","8dca08092f3d44f","C2","6280","13500","San Roque 1","CVN55"
"20/1/2024","64c8a143bd7fbfa","C3","28420","28700","San Roque 1","CVN55"
"20/1/2024","00cac6336abdf89","C2","4120","7000","San Roque 1","CVN55"
"20/1/2024","3dfcf9b9ff4c1e3","C2","7710","9000","San Roque 1","CVN55"
"20/1/2024","a0a60a411af0e31","C2","4640","11500","San Roque 1","CVN55"
"20/1/2024","7e31d7183f0a05b","3S3","44530","53300","San Roque 1","CVN55"
"20/1/2024","f73b7391b3735c2","C2","7560","10500","San Roque 1","CVN55"
"20/1/2024","a2b329390fc19c1","C2","9100","11500","San Roque 1","CVN55"
"20/1/2024","f4b1c52ca8a7023","C2","13250","17500","San Roque 1","CVN55"
"20/1/2024","a575209aa54ef71","3S3","52170","53300","San Roque 1","CVN55"
"20/1/2024","63cdcf5e9e73f4b","3S3","27200","53300","San Roque 1","CVN55"
"20/1/2024","6740f973df69422","C3","26970","28700","San Roque 1","CVN55"
"20/1/2024","66c34ac9f7bddf3","C2","8480","13500","San Roque 1","CVN55"
"20/1/2024","cca03d313f11cb1","C2","3460","7000","San Roque 1","CVN55"
"20/1/2024","744f7b68e635d94","C2","6910","17500","San Roque 1","CVN55"
"20/1/2024","0d10e146b8fb549","C2","8680","10425","San Roque 1","CVN55"
"20/1/2024","7e927ee3f934fdb","C2","9240","13500","San Roque 1","CVN55"
"20/1/2024","b61160c8d37d2b4","C2","6870","10500","San Roque 1","CVN55"
"20/1/2024","c3f171f0f043a37","C2","6960","11500","San Roque 1","CVN55"
"20/1/2024","bdb2c09fbb798a5","C2","5060","10925","San Roque 1","CVN55"
"20/1/2024","3e57889aebea62d","2S2","31830","32800","San Roque 1","CVN55"
"20/1/2024","facd5d340488426","3S3","53980","53300","San Roque 1","CVN55"
"20/1/2024","c1bbd5cb3f35241","C3","26570","28700","San Roque 1","CVN55"
"20/1/2024","c5099a33e1ad31d","C2","12610","13500","San Roque 1","CVN55"
"20/1/2024","fa4419ce895f8d3","C2","7560","17500","San Roque 1","CVN55"
"20/1/2024","5844a2f67a9ba8f","3S3","50050","53300","San Roque 1","CVN55"
"20/1/2024","314fe5c279ad683","C2","5500","10825","San Roque 1","CVN55"
"20/1/2024","d2c731ab5c8a0b3","C3","27620","28700","San Roque 1","CVN55"
"20/1/2024","8373db9279f2596","C2","7960","13500","San Roque 1","CVN55"
"20/1/2024","87bbdde43509e99","C2","9800","17500","San Roque 1","CVN55"
"20/1/2024","74391606a67384f","C2","8830","10500","San Roque 1","CVN55"
"20/1/2024","3a2f98bd84dc552","C2","16160","17500","San Roque 1","CVN55"
"20/1/2024","908e6bbf6c716a6","C2","11280","13500","San Roque 1","CVN55"
"20/1/2024","a33c75cdb2a241f","3S3","51910","53300","San Roque 1","CVN55"
"20/1/2024","e37415efe99ca89","C2","6000","9000","San Roque 1","CVN55"
"20/1/2024","211f3a5b042d1d9","C3","18450","28700","San Roque 1","CVN55"
"20/1/2024","448dc6e95d5e79e","C2","5190","13500","San Roque 1","CVN55"
"20/1/2024","6674ad2a744c3fd","C2","6250","13500","San Roque 1","CVN55"
"20/1/2024","b4b50e797e8248b","C2","12200","13500","San Roque 1","CVN55"
"20/1/2024","25418ffe62b247e","C2","12440","13500","San Roque 1","CVN55"
"20/1/2024","49443b46df3c5f7","3S3","18200","53300","San Roque 1","CVN55"
"20/1/2024","f0617e9978ef970","3S3","49910","53300","San Roque 1","CVN55"
"20/1/2024","caab46b64d5711d","C2","5560","11500","San Roque 1","CVN55"
"20/1/2024","78ade92e4916853","C2","7550","17500","San Roque 1","CVN55"
"20/1/2024","719866eca1a8ba9","3S3","48680","53300","San Roque 1","CVN55"
"20/1/2024","182c87cd97d328e","C2","9260","17500","San Roque 1","CVN55"
"20/1/2024","e6856c9fcd8b0a8","C3","26790","28700","San Roque 1","CVN55"
"20/1/2024","7d4dc3531273946","2S2","24020","32800","San Roque 1","CVN55"
"20/1/2024","55fc0e75883b643","3S3","28740","53300","San Roque 1","CVN55"
"20/1/2024","b3c5d0206593b75","C2","4350","7000","San Roque 1","CVN55"
"20/1/2024","2d5375d4fac1e31","C2","7470","13500","San Roque 1","CVN55"
"20/1/2024","6abc74b62f5ca9e","C2","5060","10500","San Roque 1","CVN55"
"20/1/2024","428ea261dd2ffdb","3S2","50300","49200","San Roque 1","CVN55"
"20/1/2024","6911a8262f3a1f5","3S3","52790","53300","San Roque 1","CVN55"
"20/1/2024","fb5503e23881bda","C2","13960","17500","San Roque 1","CVN55"
"20/1/2024","ecbcbc4db813886","C2","3340","17500","San Roque 1","CVN55"
"20/1/2024","d7bd824e8033d88","C2","7440","13500","San Roque 1","CVN55"
"20/1/2024","7f7cc7a13b74c61","3S3","43620","53300","San Roque 1","CVN55"
"20/1/2024","f66efd0518b34d4","C2","9900","10500","San Roque 1","CVN55"
"20/1/2024","859c105d21c173e","C2","16900","17500","San Roque 1","CVN55"
"20/1/2024","c4df5274e8e8809","C2","6560","13500","San Roque 1","CVN55"
"20/1/2024","cceb57898900c6c","C2","8290","17500","San Roque 1","CVN55"
"20/1/2024","16cecb7370ca056","C2","8780","17500","San Roque 1","CVN55"
"20/1/2024","ea24ed428b43e95","3S3","18830","53300","San Roque 1","CVN55"
"20/1/2024","ffd6ec439fd5aee","3S3","51500","53300","San Roque 1","CVN55"
"20/1/2024","a6ae6ca4ac822da","C2","9510","10500","San Roque 1","CVN55"
"20/1/2024","514b95eb9450ccb","C2","13220","17500","San Roque 1","CVN55"
"20/1/2024","dfdcb41fac111f0","2S2","28550","32800","San Roque 1","CVN55"
"20/1/2024","cc12a0586d3e527","C2","6100","10500","San Roque 1","CVN55"
"20/1/2024","991dea2664fcaa7","C2","12440","17500","San Roque 1","CVN55"
"20/1/2024","86d6a47ee86de70","3S3","52950","53300","San Roque 1","CVN55"
"20/1/2024","69a1b97cebea661","C2","12550","17500","San Roque 1","CVN55"
"20/1/2024","3e503de88a1b585","C2","11270","17500","San Roque 1","CVN55"
"20/1/2024","f4a3f6eced80c4e","C2","6150","6425","San Roque 1","CVN55"
"20/1/2024","eb51e5afcd3a724","3S3","50920","53300","San Roque 1","CVN55"
"20/1/2024","c8375c0c040e20d","C2","6400","7925","San Roque 1","CVN55"
"20/1/2024","b286121db89c802","C2","16860","17500","San Roque 1","CVN55"
"20/1/2024","53505afb97eaa48","C2","6880","9925","San Roque 1","CVN55"
"20/1/2024","0459238299e99fc","2B2","15710","32800","San Roque 1","CVN55"
"20/1/2024","3b98dc7d00c75dc","C2","7140","11500","San Roque 1","CVN55"
"20/1/2024","3292c270bcd99ec","C2","10320","13500","San Roque 1","CVN55"
"20/1/2024","d0118eb55d7b0fb","C2","5850","13500","San Roque 1","CVN55"
"20/1/2024","79431d11236872e","C2","4970","7000","San Roque 1","CVN55"
"20/1/2024","422293175b3bc1f","C2","8170","17500","San Roque 1","CVN55"
"20/1/2024","74db19aaa047534","3S3","51930","53300","San Roque 1","CVN55"
"20/1/2024","389f8f40480ae03","C2","12520","13500","San Roque 1","CVN55"
"20/1/2024","e193ae3f855071f","C2","10900","17425","San Roque 1","CVN55"
"20/1/2024","c7e5ee69af62d4f","C2","9210","17500","San Roque 1","CVN55"
"20/1/2024","b24ed9a3d4f7aa1","C2","7780","17500","San Roque 1","CVN55"
"20/1/2024","2cb410bfc871678","C2","8320","10915","San Roque 1","CVN55"
"20/1/2024","3cac76c29eda6d4","C2","9350","13500","San Roque 1","CVN55"
"20/1/2024","2c0db2d90deaf60","3S3","50340","53300","San Roque 1","CVN55"
"20/1/2024","c93a1407844d6a0","C2","10280","13500","San Roque 1","CVN55"
"20/1/2024","25ab877444214ff","C2","6510","11500","San Roque 1","CVN55"
"20/1/2024","60a8efb36ee81a1","3S3","17590","53300","San Roque 1","CVN55"
"20/1/2024","714ac484f30ba0d","3S3","53170","53300","San Roque 1","CVN55"
"20/1/2024","c90d39aa65a04eb","C2","7160","11500","San Roque 1","CVN55"
"20/1/2024","974d3d5caff13a2","C2","15590","17500","San Roque 1","CVN55"
"20/1/2024","a60bc908c6804cd","C2","9240","17500","San Roque 1","CVN55"
"20/1/2024","1f9ec3c1c6bffec","C2","12830","13500","San Roque 1","CVN55"
"20/1/2024","662da1859c93c3c","C2","9110","13500","San Roque 1","CVN55"
"20/1/2024","8a498082a828c71","C2","4710","10500","San Roque 1","CVN55"
"20/1/2024","fe343095f584d6a","C2","12790","13500","San Roque 1","CVN55"
"20/1/2024","3cb19f58e2fe457","C2","9790","10500","San Roque 1","CVN55"
"20/1/2024","b0e62c91ebb346b","C2","14700","17500","San Roque 1","CVN55"
"20/1/2024","f182a0f2183506f","C2","7990","10500","San Roque 1","CVN55"
"20/1/2024","6aca78a7474d66f","C2","5870","10500","San Roque 1","CVN55"
"20/1/2024","c6d261d0b8c8b25","C2","17190","17500","San Roque 1","CVN55"
"20/1/2024","2976f7ff25f22a7","C2","7910","13500","San Roque 1","CVN55"
"20/1/2024","8b4e308d8114472","C2","9170","17500","San Roque 1","CVN55"
"20/1/2024","f8bc968b3b05d36","C2","9730","11500","San Roque 1","CVN55"
"20/1/2024","8f8e755de630ea5","C2","8670","10925","San Roque 1","CVN55"
"20/1/2024","148155ac4930f10","3S3","18120","53300","San Roque 1","CVN55"
"20/1/2024","322bec5f77ec67c","C2","12860","17500","San Roque 1","CVN55"
"20/1/2024","13033df571dbecb","C2","6860","7925","San Roque 1","CVN55"
"20/1/2024","f799addedcb8beb","C2","8080","17500","San Roque 1","CVN55"
"20/1/2024","e681ab2cbd9aa2b","3S3","17900","53300","San Roque 1","CVN55"
"20/1/2024","b7cc365fb132a44","3S3","18600","53300","San Roque 1","CVN55"
"20/1/2024","37ce027f18480a8","C2","10460","10500","San Roque 1","CVN55"
"20/1/2024","b660d7d6db6d252","C2","14230","17500","San Roque 1","CVN55"
"20/1/2024","14bac20c010c145","C2","11910","13500","San Roque 1","CVN55"
"20/1/2024","697d9a3167cc259","C2","15060","17500","San Roque 1","CVN55"
"20/1/2024","c1f7a184ecd9ef5","C2","15010","17500","San Roque 1","CVN55"
"20/1/2024","1b71d765ab0b78b","C2","12410","13500","San Roque 1","CVN55"
"20/1/2024","efde27d605ad631","C2","11720","13500","San Roque 1","CVN55"
"20/1/2024","a9e5f4f2d4a762f","C2","8380","17425","San Roque 1","CVN55"
"20/1/2024","8d9422bfbcf9f50","C2","9980","17500","San Roque 1","CVN55"
"20/1/2024","508ca17a9b194b0","3S3","17700","53300","San Roque 1","CVN55"
"20/1/2024","3bc00b0abad02ca","C2","17100","17500","San Roque 1","CVN55"
"20/1/2024","b03e6f983f5bc98","C2","8130","11500","San Roque 1","CVN55"
"20/1/2024","63274e1c5d261be","C2","14520","17425","San Roque 1","CVN55"
"20/1/2024","61cc7ca833a4b69","C2","5030","10925","San Roque 1","CVN55"
"20/1/2024","7ad4d5b5f8b960a","C2","7660","13500","San Roque 1","CVN55"
"20/1/2024","88fb7985ce34d07","C2","8840","17500","San Roque 1","CVN55"
"20/1/2024","3ea1baf2624bbf0","C2","9160","17500","San Roque 1","CVN55"
"20/1/2024","4bcc56b37d2d395","C2","8960","17500","San Roque 1","CVN55"
"20/1/2024","834efa45dd8bac9","C2","7460","13500","San Roque 1","CVN55"
"20/1/2024","c9ab8966f331059","C2","9650","13500","San Roque 1","CVN55"
"20/1/2024","e8ff96ac0cbe5fb","3S3","34630","53300","San Roque 1","CVN55"
"20/1/2024","9ad6622035f5c74","C2","6490","7000","San Roque 1","CVN55"
"20/1/2024","69c9a2d30e51585","3S3","17340","53300","San Roque 1","CVN55"
"20/1/2024","d0439bf72fc5c5b","C2","13260","13500","San Roque 1","CVN55"
"20/1/2024","36d14047d8a273c","2S2","24520","32800","San Roque 1","CVN55"
"20/1/2024","2b76446c1e26d59","C2","10180","13500","San Roque 1","CVN55"
"20/1/2024","052d34bacf4dde9","C2","7590","17500","San Roque 1","CVN55"
"20/1/2024","899941a60c8ba74","C2","9040","10500","San Roque 1","CVN55"
"20/1/2024","b587307f182fb84","C2","7980","10500","San Roque 1","CVN55"
"20/1/2024","5f8f2967fd6f334","C2","10850","13500","San Roque 1","CVN55"
"20/1/2024","026ba989db02737","C2","9350","13500","San Roque 1","CVN55"
"20/1/2024","a981938db47af1a","C2","11210","17500","San Roque 1","CVN55"
"20/1/2024","c4bac484356f258","C2","5700","9000","San Roque 1","CVN55"
"20/1/2024","f16872f9146eef9","C2","16790","17500","San Roque 1","CVN55"
"20/1/2024","86190e547a610b5","C2","9350","17500","San Roque 1","CVN55"
"20/1/2024","8a59f238e9633ee","C2","12720","17500","San Roque 1","CVN55"
"20/1/2024","daee9c708dcea98","3S3","53050","53300","San Roque 1","CVN55"
"20/1/2024","f7012f7747cfe42","C2","13900","17500","San Roque 1","CVN55"
"20/1/2024","38fb49761d07d65","C2","8690","17500","San Roque 1","CVN55"
"20/1/2024","93c05ad48cdbe0f","3S3","17400","53300","San Roque 1","CVN55"
"20/1/2024","3b82ea9fa8ca9fe","C2","11290","17500","San Roque 1","CVN55"
"20/1/2024","5f8aaacb8c7869f","C2","11700","17500","San Roque 1","CVN55"
"20/1/2024","ac7d52ff0b8abf5","C2","12790","17500","San Roque 1","CVN55"
"20/1/2024","2684b0f3f1f6ec5","C2","10210","11500","San Roque 1","CVN55"
"20/1/2024","f35fd3790049474","C2","5010","10500","San Roque 1","CVN55"
"20/1/2024","33555080db22ad9","C2","12950","13500","San Roque 1","CVN55"
"20/1/2024","2f096de8297e59e","C2","6810","10500","San Roque 1","CVN55"
"20/1/2024","af4630714f76f37","C2","7450","11500","San Roque 1","CVN55"
"20/1/2024","d8ca67eeae34309","C2","7600","13500","San Roque 1","CVN55"
"20/1/2024","2ca61b6112fb597","C3","14150","28700","San Roque 1","CVN55"
"20/1/2024","445ef0b462d80ea","C2","10370","13500","San Roque 1","CVN55"
"20/1/2024","58e7dee8954d2ec","C2","8970","17500","San Roque 1","CVN55"
"20/1/2024","38b795a15cc281e","C2","10690","17500","San Roque 1","CVN55"
"20/1/2024","35be3f0bca3d3f0","C2","16100","17500","San Roque 1","CVN55"
"20/1/2024","69cf1907ce5a8e0","C2","8100","10500","San Roque 1","CVN55"
"20/1/2024","4d407c080b77be8","C2","5020","10500","San Roque 1","CVN55"
"20/1/2024","0d6a5e4eb3bced9","C3","11810","28700","San Roque 1","CVN55"
"20/1/2024","6027a8ce9124b37","C2","13760","17500","San Roque 1","CVN55"
"20/1/2024","15a1289733d36d0","C2","7000","11500","San Roque 1","CVN55"
"20/1/2024","d2018515dbd60d5","C2","8050","10500","San Roque 1","CVN55"
"20/1/2024","e1e7b11f31a86d2","C2","6580","13500","San Roque 1","CVN55"
"20/1/2024","40187e61b4a8142","C2","17410","17500","San Roque 1","CVN55"
"20/1/2024","c2694e4680ac49f","C2","8860","13500","San Roque 1","CVN55"
"20/1/2024","5d2c200234a9930","C2","9300","10500","San Roque 1","CVN55"
"20/1/2024","ab36362211d3909","C2","8550","9000","San Roque 1","CVN55"
"20/1/2024","608d371b2f3350c","C2","7670","11500","San Roque 1","CVN55"
"20/1/2024","d67af7a9a0c109b","C2","6360","10500","San Roque 1","CVN55"
"20/1/2024","0c2f3f200204bb1","C2","7670","17425","San Roque 1","CVN55"
"20/1/2024","521bd48c16a6465","C2","7480","10500","San Roque 1","CVN55"
"20/1/2024","c172e6d4a03535d","C2","8530","11500","San Roque 1","CVN55"
"20/1/2024","3ad8769febeb306","C2","6120","11500","San Roque 1","CVN55"
"20/1/2024","477489e4a9ca0b1","C2","12160","13500","San Roque 1","CVN55"
"20/1/2024","0490b0fd480b650","C2","7510","8915","San Roque 1","CVN55"
"20/1/2024","839e1c29e3f3eb1","C2","5900","9925","San Roque 1","CVN55"
"20/1/2024","9c41cadf52fa0cd","C2","6360","11500","San Roque 1","CVN55"
"20/1/2024","9359e80442894bb","3S3","50150","53300","San Roque 1","CVN55"
"20/1/2024","d579c6421918184","C2","11280","13500","San Roque 1","CVN55"
"20/1/2024","d4d8fe37878640b","C2","14840","17500","San Roque 1","CVN55"
"20/1/2024","3b36defc16c3939","C2","6580","13500","San Roque 1","CVN55"
"20/1/2024","200763dfbb5fbc2","C3","27670","28700","San Roque 1","CVN55"
"20/1/2024","9d8204ca166f503","C2","11970","17425","San Roque 1","CVN55"
"20/1/2024","2902eb4fe570a04","C2","10030","17500","San Roque 1","CVN55"
"20/1/2024","c6378ab2d61f351","C2","8520","13500","San Roque 1","CVN55"
"20/1/2024","a6480346923a294","3S3","26630","53300","San Roque 1","CVN55"
"20/1/2024","233007f5015a324","C2","5650","11500","San Roque 1","CVN55"
"20/1/2024","d998e7e2f3e3ca5","C2","2590","7000","San Roque 1","CVN55"
"20/1/2024","c1843958a517170","C2","8120","10500","San Roque 1","CVN55"
"20/1/2024","de285bc12a733eb","C2","7750","11500","San Roque 1","CVN55"
"20/1/2024","aa41f2f7aebcea1","C2","4240","10500","San Roque 1","CVN55"
"20/1/2024","0ae51aec1f1c942","C2","10380","13500","San Roque 1","CVN55"
"20/1/2024","9e7a94353c8f811","C2","10380","13500","San Roque 1","CVN55"
"20/1/2024","53cd809948c9529","3S3","52220","53300","San Roque 1","CVN55"
"20/1/2024","48aff8c406ff686","C2","8330","10500","San Roque 1","CVN55"
"20/1/2024","04b59066972ac6c","C2","6900","10500","San Roque 1","CVN55"
"20/1/2024","b8f641df0bcb90b","C2","12320","17425","San Roque 1","CVN55"
"20/1/2024","23fc22149588505","C2","13070","13500","San Roque 1","CVN55"
"20/1/2024","43e0999a3278f8d","C2","10890","13500","San Roque 1","CVN55"
"20/1/2024","f1bf2b500f446be","C2","13680","17425","San Roque 1","CVN55"
"20/1/2024","98c290cfe5bde78","3S2","23540","49200","San Roque 1","CVN55"
"20/1/2024","d1a011563fa0461","C2","12950","13500","San Roque 1","CVN55"
"20/1/2024","59d435b26fd98ef","C2","10460","17500","San Roque 1","CVN55"
"20/1/2024","500fdb08e944f7e","C2","9780","10500","San Roque 1","CVN55"
"20/1/2024","ace9714338e7c6a","C2","10380","10500","San Roque 1","CVN55"
"20/1/2024","b17466f6e5ec72f","C2","9710","10500","San Roque 1","CVN55"
"20/1/2024","bcc0009d1615ff0","C2","6320","10500","San Roque 1","CVN55"
"20/1/2024","714d471f7a97752","C2","12100","17500","San Roque 1","CVN55"
"20/1/2024","2d67f6db11cfc6c","C2","16440","17500","San Roque 1","CVN55"
"20/1/2024","780bdf89e874fec","3S2","29940","49200","San Roque 1","CVN55"
"20/1/2024","c8f1a7ff178237e","C2","11370","13500","San Roque 1","CVN55"
"20/1/2024","a52840066fac9dd","C2","11140","13500","San Roque 1","CVN55"
"20/1/2024","fb0a9b3bebe31f1","C2","10150","13500","San Roque 1","CVN55"
"20/1/2024","a871854c8e87470","C2","9460","13500","San Roque 1","CVN55"
"20/1/2024","03fced220636e15","C2","17000","17500","San Roque 1","CVN55"
"20/1/2024","99a1fa013c049e7","C2","4430","5500","San Roque 1","CVN55"
"20/1/2024","1fd02ade46968c7","C2","9220","13500","San Roque 1","CVN55"
"20/1/2024","ebab89f153135d8","C2","12180","17425","San Roque 1","CVN55"
"20/1/2024","552eac45a473bd4","3S3","18670","53300","San Roque 1","CVN55"
"20/1/2024","a7c7275e716075d","C2","10350","10915","San Roque 1","CVN55"
"20/1/2024","0ba0bcf0dec8e58","C2","4620","10925","San Roque 1","CVN55"
"20/1/2024","79422b78fe6fe17","C2","10510","11500","San Roque 1","CVN55"
"20/1/2024","892e4f74acdff97","C2","8660","17500","San Roque 1","CVN55"
"20/1/2024","8e3ea06f17f9d2d","C2","15940","17500","San Roque 1","CVN55"
"21/1/2024","12b9ccf1fa94daa","C2","9140","17500","San Roque 1","CVN55"
"21/1/2024","882f004ab33cf1b","C2","13500","13500","San Roque 1","CVN55"
"21/1/2024","5edf5f110ab40e3","C2","8930","13500","San Roque 1","CVN55"
"21/1/2024","2ab1303584f8b5a","C2","10510","11500","San Roque 1","CVN55"
"21/1/2024","9f42f92198d700e","C2","10940","13500","San Roque 1","CVN55"
"21/1/2024","ca4e657be1e7fec","C2","9530","11500","San Roque 1","CVN55"
"21/1/2024","a1d12e0fe052be1","C2","15020","17425","San Roque 1","CVN55"
"21/1/2024","2cf74f34dd8a071","C2","10060","10500","San Roque 1","CVN55"
"21/1/2024","6638aa55dfe42ba","C2","10700","13500","San Roque 1","CVN55"
"21/1/2024","d4426602ac7fb8d","C2","10430","13500","San Roque 1","CVN55"
